Total Solutions Generated,1208
Total Iterations,1240

# Iteration,Allocation Id,Execution Cost,Cycle Time,Execution Time,Cycle Time Deviation,Execution Time Deviation
28,1_10,272446.79000000004,88160.43426411304,89164404.0,797.4794539095601,800833.0
29,1_11,309020.92000000004,88087.46174083075,92706276.0,497.8244501169538,1134670.0
30,1_12,318885.48250000004,88491.82963218231,88306749.0,763.2876152172103,895086.0
31,1_13,357446.5883333333,88172.28506747875,91914837.0,462.4440773641545,905926.0
32,1_4,124240.10833333334,1832688.3101286083,89452878.0,460223.05793476943,908036.0
33,1_14,368083.3833333333,88173.87563514871,88340012.0,758.6036825283227,628639.0
34,1_15,388878.9422222222,88316.40201527445,87497762.0,581.3541633122077,857759.0
35,1_16,420191.2005555556,88546.36567640612,88981666.0,599.3484665427823,1042908.0
36,1_17,448495.015,88416.38312024194,89699003.0,724.1857524507941,702571.0
37,1_18,451694.2886111111,88335.0360212102,85584181.0,439.1019975190429,1186618.0
38,1_19,489741.8666666667,88637.21472243797,88153536.0,524.8040918780171,680909.0
39,2_106,2668017.36,88428.85824571291,88933912.0,401.3014157213329,527853.0
40,1_107,2611058.64,88590.0016261155,87035288.0,660.8654779536446,850933.0
41,2_103,2608990.533333333,88099.29326986654,89451104.0,331.3155370139866,706389.0
42,1_102,2441683.409166666,88549.00881908354,85340391.0,935.7635480677127,974539.0
43,1_20,520482.97000000003,88165.82189672324,89225652.0,425.8081006457214,851973.0
44,1_21,532386.1888888889,89247.11876617515,87117740.0,449.14093348474125,745384.0
45,2_125,3007876.078611111,88422.17585456252,85262629.0,348.43724978365935,1177604.0
46,3_103,2539401.131111111,88161.31549741226,86243812.0,594.6800338825415,810717.0
47,4_103,2631170.214166667,88630.31172641146,88525353.0,464.0308052219043,1237426.0
48,2_6,190129.14222222223,102876.05103843861,85558114.0,1562.426431217842,1215484.0
49,2_5,170528.77138888888,144856.28001694524,87700511.0,10084.8167824189,882336.0
50,3_102,2522156.8166666664,88509.64961295,86473948.0,833.9599044693168,1246178.0
51,2_102,2567866.311111111,88408.34019402832,88887680.0,484.74571978680615,222460.0
52,2_7,220046.9125,92209.17326629648,88018765.0,1048.4895246041997,1054507.0
53,2_8,250189.51666666666,89653.8776554595,90068226.0,761.0899461404042,1728650.0
54,2_9,277715.2216666667,88983.47962050894,90888618.0,776.7814924646955,724282.0
55,2_10,295811.2166666667,88382.21663271188,88743365.0,1023.9582079899847,583789.0
56,2_11,316259.3813888889,88632.59127639093,87579521.0,417.75090617962996,815206.0
57,2_12,338202.1144444445,88354.87280390182,86966258.0,749.6092520433303,1069744.0
58,2_13,360484.1041666667,88420.83831525479,86516185.0,878.117082358498,596134.0
59,2_16,452377.75,88077.69519486699,90475550.0,419.7138257006736,977666.0
60,2_17,473768.59944444447,88343.41539238265,89766682.0,467.66609032652923,682966.0
61,2_26,682802.3144444444,88788.45705718615,87788869.0,990.2400670641218,844777.0
62,2_27,726163.1255555556,88506.7850027435,90144388.0,1029.2307436995907,508053.0
63,2_15,402070.5275,88314.02010930446,85144347.0,614.6733462185366,820071.0
64,1_30,769672.1161111111,88333.68996057355,89381278.0,718.3437215537269,707193.0
65,1_31,795038.4266666666,87959.6157277239,89441823.0,437.9968271505204,812210.0
66,1_56,1384345.8266666664,87892.61752157098,87432368.0,451.8674371630914,832392.0
67,1_57,1404374.2033333334,88539.03741629607,87168054.0,336.9599377833365,1122961.0
68,1_32,790909.2675,88253.96936257283,86281011.0,576.7090818840952,1398724.0
69,2_56,1438504.5611111112,88117.24058634716,89286490.0,492.604561899032,1187056.0
70,1_55,1364353.2622222223,88069.07780025763,87708424.0,917.5454253275675,384619.0
71,1_28,711286.4397222222,88612.30007161396,88297627.0,819.0826635400881,871859.0
72,1_29,731075.1166666667,88284.69457624725,87729014.0,706.5551014938974,506664.0
73,1_58,1417537.6219444443,88423.95100998705,86493821.0,769.1521752145345,1178957.0
74,1_59,1459358.5666666667,88181.61623145234,87561514.0,761.7030960508419,1300426.0
75,1_33,831149.9938888889,88309.55186350085,88004117.0,524.807163831807,677327.0
76,2_14,392179.9555555555,88847.07607504395,88240490.0,672.5711015842244,1140352.0
77,2_55,1390240.4024999999,88566.02860840085,87804657.0,662.7091139311233,551081.0
78,1_54,1319130.5569444443,88434.99971286404,86343091.0,717.5749379050394,780501.0
79,3_55,1431592.6044444444,88561.55146813442,88857472.0,594.7865813465032,698408.0
80,4_55,1437923.482222222,87916.09974367678,87737704.0,539.7548115671234,874879.0
81,3_54,1384636.8116666665,87849.49796407188,87450746.0,500.3840376149892,1003501.0
82,2_54,1398846.2444444443,88460.47451785997,89925830.0,525.5108822744805,739400.0
83,5_54,1428945.2719444442,88092.60576757966,87189881.0,681.4989687985071,1205615.0
84,6_54,1496016.25,88135.33258196015,89760975.0,510.3985901604028,1539329.0
85,3_6,217204.375,101938.4916908482,86881750.0,1495.8824583562673,588410.0
86,3_5,193321.5911111111,146785.2048862465,86994716.0,15033.352729040955,740240.0
87,5_52,1388116.6774999998,88269.2707671502,87670527.0,751.8577134746156,940494.0
88,3_53,1368264.0533333332,88802.52823508944,87959832.0,698.054504015643,1003870.0
89,5_98,2517530.5777777773,88772.88477471838,87991360.0,554.6027339452849,747783.0
90,5_99,2511553.4888888886,88147.28567384479,86938390.0,586.7382391254068,1060897.0
91,9_52,1513779.8124999998,88312.5267987946,89337825.0,449.3104450904066,992934.0
92,10_52,1519293.6905555555,88158.90069047215,88217053.0,788.529512027817,897022.0
93,1_52,1305359.3777777776,88647.77739150317,88665920.0,743.9157709073625,593701.0
94,5_6,269062.44444444444,104522.44825750015,88056800.0,2169.70580656371,1373907.0
95,5_5,249207.40555555557,142987.5296758936,89714666.0,7732.966860738903,912574.0
96,9_48,1396932.5033333334,88607.90366729745,88227316.0,559.4470967529924,1506090.0
97,5_51,1329351.5822222221,88417.13227888179,85458316.0,451.93241629407567,1456743.0
98,5_53,1379179.6316666666,88356.06471952071,85604253.0,865.489014896375,746904.0
99,5_100,2540399.5166666666,88258.18718564948,87099412.0,417.04429662352777,767331.0
100,9_53,1529776.9949999999,88364.44564141454,88825761.0,516.9308939439507,1147881.0
101,10_53,1551843.7199999997,89162.82998556402,88676784.0,821.5286393743736,1105845.0
102,1_53,1350238.0799999998,88266.100458331,90015872.0,1082.8714890595438,820988.0
103,5_7,295340.32666666666,92560.4282871094,88602098.0,910.5788003136258,873188.0
104,9_49,1448445.3744444444,88013.9943360413,89903506.0,563.4734209269518,1019420.0
105,9_90,2443702.58,88638.10435734512,88861912.0,430.72327073451015,801390.0
106,9_91,2436341.0277777775,88315.32359337472,87708277.0,312.5982661585149,1251579.0
107,17_48,1597620.826388889,88444.78398141294,88483615.0,837.7551735629822,876784.0
108,18_48,1574360.425,88320.06373061624,85874205.0,586.2286873039266,999527.0
109,1_48,1217719.9066666667,87906.94060862705,89465136.0,384.4606790027028,904418.0
110,9_6,370680.2583333333,103567.26116842026,88963262.0,3235.3842995460873,600448.0
111,9_5,348720.9794444444,147273.808773289,89671109.0,7276.762472929782,580018.0
112,17_40,1382331.9058333335,88087.08946184251,87305173.0,838.5568970150343,1596766.0
113,9_47,1444275.0622222223,88074.03957430623,92846254.0,1078.270687834578,847098.0
114,1_90,2260993.735,88064.93636541693,89445906.0,656.8543304516206,885249.0
115,1_91,2245304.0066666664,88563.01041483265,87859722.0,614.3284295724734,446948.0
116,2_48,1203800.9166666667,88632.6533431958,86673666.0,1166.9238117966306,1206884.0
117,1_47,1201095.8533333335,88055.6028104743,90082189.0,521.878624382196,1522349.0
118,1_49,1241646.5138888888,88235.58705584613,89398549.0,548.2615459072404,607437.0
119,17_74,2190077.561388889,88388.7802699712,86640431.0,875.9730894960812,1020265.0
120,17_75,2264968.418888889,88583.77064241344,88629199.0,990.2190791704488,697184.0
121,1_40,982792.2880555555,87634.17070037252,86293957.0,358.38773664226755,1013683.0
122,17_6,571697.4172222223,102378.14156638291,89483074.0,787.2980377229833,1060668.0
123,17_5,521630.945,142526.82951765886,85357791.0,8864.386877474491,598678.0
124,17_39,1356040.5444444444,88256.29932560131,87174035.0,596.1757949647581,856146.0
125,17_41,1430354.368888889,88379.94780949205,88780616.0,406.2346112179075,714849.0
126,1_74,1837390.1041666665,89154.50679251191,88194725.0,370.0249080579524,660216.0
127,1_75,1837475.5599999998,88531.1124961133,87038316.0,727.6777603412047,908865.0
128,1_39,974424.5333333333,88277.7055614169,87698208.0,612.262562846372,786470.0
129,1_41,985762.1083333334,87998.86029469887,84493895.0,614.4190177529963,713300.0
130,1_76,1861433.1633333333,88587.72674495235,87028044.0,421.36129086994333,822694.0
131,1_77,1924484.6183333332,88177.99943300516,88822367.0,423.6477056257427,491686.0
132,1_42,1069871.3780555555,88467.84923185487,89570627.0,409.0728923192073,964457.0
133,1_72,1817124.6180555555,88265.68908947593,89611625.0,571.8374174609198,705319.0
134,1_73,1809789.0988888887,87665.16589567403,88043794.0,642.1951195379661,711426.0
135,1_38,935091.2675000001,88817.46074718458,86316117.0,491.2572533129278,409493.0
136,3_7,242544.85,93686.92949655166,87316146.0,1184.1093209022074,1110261.0
137,3_8,266469.97972222226,89479.82046074187,87208357.0,1059.8104458239686,1277039.0
138,3_9,296290.1533333334,88322.97507735128,88887046.0,772.2089997539733,591688.0
139,3_10,312213.33722222224,88669.68503202779,86459078.0,667.1493698085542,969417.0
140,3_11,352070.1372222222,88578.12019972125,90532321.0,398.4934507045691,620020.0
141,3_14,415361.8830555556,88195.8283216626,87958987.0,541.558507581969,910408.0
142,3_15,441821.7,88758.83816187704,88364340.0,534.8706553936936,659920.0
143,3_24,653918.3325,88077.22639901629,87189111.0,631.7777358136664,845376.0
144,3_25,673643.0322222222,88308.09738183244,86611247.0,918.370708209317,924316.0
145,3_16,457802.9786111111,88357.13667532359,86741617.0,756.621277894068,994658.0
146,3_42,1110339.2,88265.59964186474,88827136.0,637.3482624318858,902746.0
147,3_43,1110194.487777778,88380.23804633689,86884786.0,407.7389680702181,332692.0
148,1_24,597322.6180555556,88870.92177209248,86014457.0,382.53465890101506,509745.0
149,1_26,652124.355,88090.65401107367,86949914.0,515.9370359673048,668131.0
150,3_23,639312.858888889,88828.8453393892,88520242.0,483.7783126786089,1061374.0
151,1_46,1162771.2397222223,88844.29258401069,89063329.0,552.020820684309,1012429.0
152,1_25,625155.1583333333,88511.78382002853,86559945.0,884.4278440383787,718653.0
153,1_27,682783.7177777778,88370.81627420532,87786478.0,905.367043882783,865673.0
154,3_26,694593.3227777778,88646.24821885204,86225378.0,606.5129405031039,860097.0
155,3_27,733382.3416666667,88533.51876237943,88005881.0,571.0324484019511,1411662.0
156,3_17,504474.8277777778,88029.17621754816,90805469.0,748.5460747981851,801554.0
157,3_28,757065.5958333333,88719.70838011312,87917295.0,619.7532637596742,1180550.0
158,3_29,773671.7866666666,88511.96343309815,87038076.0,578.2753499241808,775478.0
159,3_18,503445.0225,88220.16227781582,86304861.0,856.8837176123925,549590.0
160,3_30,821922.5025000001,88879.81366055367,89664273.0,854.0093151527253,1250691.0
161,3_31,836470.7483333333,88139.90938213724,88567491.0,287.28248276027443,1217647.0
162,3_19,521152.4755555556,88117.69222718784,85279496.0,442.14127180921787,891182.0
163,3_12,372311.8958333333,88641.86652386037,89354855.0,573.3043187194853,880807.0
164,3_13,382303.6177777778,88633.25756687688,86018314.0,544.717158109197,937657.0
165,5_8,319042.67416666663,89337.49003450679,88350279.0,1269.2804493233853,890788.0
166,5_9,347347.37333333335,89235.82687454892,89317896.0,237.82257990991639,781769.0
167,4_8,289617.61,90151.29595263703,86885283.0,601.5888169081736,873338.0
168,5_10,368625.0833333333,88585.20385175594,88470020.0,376.0227409690997,911251.0
169,5_11,396115.58666666667,87882.04220361184,89126007.0,440.36007482650166,875097.0
170,5_16,511857.85583333333,88542.68676386705,87747061.0,437.7650578454486,1428428.0
171,5_17,524068.325,88972.30829639196,85756635.0,1144.8305202811898,1224840.0
172,5_12,408600.51083333336,88032.35654957211,86527167.0,687.5484897880524,1276866.0
173,2_22,587494.3733333334,88307.0322074598,88124156.0,997.0302490776085,493425.0
174,2_23,618539.6597222222,88912.91010871988,89069711.0,898.2892184103694,1287518.0
175,2_24,635936.8311111112,87704.68749167515,88052792.0,466.79290308053896,1258283.0
176,2_42,1088466.9766666668,88358.52472368014,89056389.0,453.85874581990356,1236780.0
177,2_43,1119336.7750000001,88921.24668778483,89546942.0,660.256898722786,803216.0
178,2_25,666905.205,88143.30991424888,88920694.0,625.4748796248168,1262453.0
179,3_40,1040345.7266666667,88460.59897128228,87098712.0,938.4183537786448,576932.0
180,3_41,1062988.8744444444,88366.44163784158,86971817.0,598.8827311059576,725624.0
181,1_23,584925.6466666667,88030.65011941068,87738847.0,750.7701188620995,723542.0
182,3_22,613584.9444444445,88718.68254876076,88356232.0,714.6351078556909,663300.0
183,1_44,1091916.3625,88125.18539976227,87353309.0,930.4170227140276,832182.0
184,1_45,1099630.6772222223,88483.91882573947,86058053.0,580.3699888131378,630855.0
185,5_18,548152.6622222223,88737.61654368915,85797808.0,485.32742789278564,782816.0
186,5_19,571112.5,88155.28798873746,85666875.0,874.038013904079,1048645.0
187,5_13,443280.72500000003,88830.36829569319,88656145.0,627.0378945273405,1297267.0
188,3_20,568455.7013888889,88895.66244046981,88975675.0,590.2471843349631,934182.0
189,3_21,588545.56,88180.00562892112,88281834.0,593.4680258594453,1112980.0
190,19_6,602152.3333333334,104698.53375568624,86709936.0,2349.6466433640453,841660.0
191,4_10,340174.2711111111,88400.66372929243,87473384.0,514.2983400472003,828540.0
192,4_11,359494.55833333335,88608.60215917928,86278694.0,613.1935666438076,636682.0
193,4_6,253040.6388888889,103626.07691964455,91094630.0,2212.9934103533888,697978.0
194,4_5,218002.605,154174.20828238296,87201042.0,7929.655363980826,740317.0
195,4_7,267591.97055555554,91740.69854419085,87575554.0,1348.0242431442748,1063058.0
196,4_9,316940.2527777778,88831.45316522355,87768070.0,735.6546245428326,1144934.0
197,4_12,382534.0266666667,88325.01354701933,86070156.0,378.79297986923484,704686.0
198,4_13,411826.37888888887,87595.57651278788,87210292.0,730.7834271524189,1072717.0
199,4_20,599368.0666666667,88562.00330935043,89905210.0,1214.302700174143,1215114.0
200,4_21,611298.2083333334,88203.22680477375,88026942.0,299.65431077095855,760162.0
201,4_14,429428.96,87886.14952704022,85885792.0,569.9448821821279,522548.0
202,4_18,528079.0594444445,88246.39881788146,86412937.0,764.6319130441261,964067.0
203,4_19,558939.6941666667,88845.54651064935,87486213.0,676.3361808201444,455219.0
204,4_22,633319.1655555556,88408.18543615926,87690346.0,649.0053324661567,854347.0
205,4_23,663405.5625,88654.82866375461,88454075.0,606.6905246611859,1196404.0
206,4_15,465817.7802777778,88351.36804345417,88260211.0,587.9218030238699,914118.0
207,2_4,149775.19166666665,1043641.7229107129,89865115.0,203776.53592218133,939224.0
208,5_14,464739.34555555554,88491.34954083164,88055876.0,470.1913493623724,554216.0
209,5_15,489737.2944444445,88464.16050987814,88152713.0,545.7470095241297,766263.0
210,1_22,567608.0427777778,88456.62717032176,88842998.0,385.627763414348,914361.0
211,2_18,494326.3777777778,88266.94796200925,88978748.0,665.5485692231596,1117480.0
212,2_19,506785.125,88040.1280865469,86877450.0,688.093077003301,973384.0
213,9_7,387744.75111111114,93288.24041199118,87242569.0,938.6049935828778,517792.0
214,8_6,339283.7,102419.75229133792,87244380.0,1933.1638628106884,1272528.0
215,9_8,415623.4611111111,89798.09250308547,88014380.0,476.1436537713016,607554.0
216,9_9,427658.205,88806.61999747736,85531641.0,758.9602852589451,1142518.0
217,8_8,390524.2,89680.71355034005,87867945.0,739.7669388162467,775623.0
218,8_7,367947.67916666664,92003.03968248806,88307443.0,995.2773412859387,1117685.0
219,9_10,457933.16555555555,88958.43510241927,86766284.0,352.5159094353585,1227954.0
220,9_11,489228.9055555556,88621.94628477975,88061203.0,631.3199131878064,1353713.0
221,7_10,423640.90194444446,88496.71442412789,89712191.0,631.6983977405471,778505.0
222,8_10,454780.65,87888.0746849665,90956130.0,1069.6139915497624,752083.0
223,8_11,458748.2602777778,88791.68551042923,86920723.0,804.9317830863438,602660.0
224,8_5,315640.2961111111,147857.09942648702,87408082.0,12301.809830423008,1040191.0
225,6_10,387886.0755555556,88113.8835981929,87274367.0,554.8174276475038,1056642.0
226,8_9,430735.2238888889,88812.752587237,91214518.0,270.9463195771823,813552.0
227,6_14,480971.18333333335,88635.38811278254,86574813.0,511.4952352471737,933471.0
228,6_15,515577.7783333334,88443.98655512562,88384762.0,721.8494769626268,575356.0
229,6_6,297126.01666666666,102395.71112744098,89137805.0,1429.9157993877889,994080.0
230,6_5,267646.29222222226,147386.37397982346,87593332.0,11676.360461010714,611096.0
231,6_9,369590.0375,88613.2679000269,88701609.0,907.9685069020634,837902.0
232,6_11,415776.19194444444,88690.06205571495,88046723.0,1067.5175919814646,524515.0
233,6_16,518991.29333333333,88588.74598560599,84925848.0,766.3201163711929,764184.0
234,6_17,557367.5419444445,88616.45479478862,87240137.0,583.8459130637639,455011.0
235,6_12,437706.855,88224.43141840941,87541371.0,294.6830557102221,729434.0
236,7_14,510890.67166666663,87823.56660475957,87581258.0,532.7719091334875,783174.0
237,7_15,541104.1533333333,88688.35184641737,88544316.0,349.29731132721645,741967.0
238,7_6,323391.0080555555,103840.09929461042,89554433.0,2991.8228622630704,1502285.0
239,7_5,298217.02999999997,144047.1225402967,89465109.0,6237.568840241525,557850.0
240,7_9,395289.1022222222,89061.30046885443,88940048.0,720.1735183496494,744702.0
241,7_11,443180.45,87975.72913625791,88636090.0,692.3659465855162,955598.0
242,7_12,469873.23000000004,88797.29615213483,89028612.0,552.0068128346902,1091024.0
243,7_13,489423.1555555555,88649.09456978756,88096168.0,601.8602598994767,880457.0
244,7_8,370619.2708333333,89995.69439041105,88948625.0,774.3191071080655,612043.0
245,9_12,503880.0958333334,88679.63717165087,86379445.0,731.6760373183934,1264834.0
246,9_13,539264.7333333333,88152.91658934297,88243320.0,636.570245139068,517728.0
247,6_7,314553.0447222222,92751.34311496196,87106997.0,1120.140739563445,882295.0
248,6_8,343560.9761111111,89990.16633075109,88344251.0,625.9032477402652,789106.0
249,8_12,499805.4,88523.75816894195,89964972.0,342.13827436701104,819070.0
250,8_13,527184.6416666666,88517.3288292328,90374510.0,697.619929228531,1041419.0
251,7_7,335356.245,92696.66857837346,86234463.0,1330.3054042453732,592171.0
252,6_18,572901.5533333333,88509.0870788916,85935233.0,551.8288504348457,886766.0
253,6_19,616199.9166666667,88304.0709649496,88732788.0,572.1322993431822,1127771.0
254,6_13,465264.5688888889,88459.83473358545,88155392.0,376.8053850268625,1211394.0
255,7_16,582619.7274999999,88809.34383721527,91192653.0,650.4951084394561,899121.0
256,7_17,569438.3133333334,88608.06323475,85415747.0,618.1087904512096,590396.0
257,5_20,617125.1805555556,88454.41987114212,88866026.0,1059.4184143250604,1193108.0
258,5_21,640924.6711111112,88118.99292364967,88743416.0,680.8100030152855,1063395.0
259,2_20,531644.7094444445,88112.51151677062,86996407.0,683.7020985969284,1250218.0
260,2_21,563468.3494444445,88969.56005225345,88195046.0,470.8302922518633,760082.0
261,4_16,484285.3388888889,89011.90447129133,87171361.0,601.9567078263062,931786.0
262,4_17,502142.74833333335,88228.2987622332,86081614.0,641.85859688239,790459.0
263,8_14,526335.8527777777,88757.79089740917,86127685.0,884.3370313600753,993472.0
264,8_15,556296.3680555555,88161.10208968067,87072475.0,364.47466701758094,760318.0
265,3_4,172231.66527777776,1974160.2783881726,88576285.0,643243.4800537091,718278.0
266,9_14,572053.3102777777,88027.05921751219,89538779.0,615.579606694635,1064893.0
267,9_15,578017.1266666666,88375.16614382059,86702569.0,400.6668523445842,1227837.0
268,8_16,583839.1733333333,88203.98897122845,87575876.0,647.8837500418158,629621.0
269,8_17,597721.5347222221,88254.10540225187,86071901.0,879.7620157180936,847083.0
270,5_22,654666.93,88260.25781276329,87288924.0,730.5361188184179,520704.0
271,5_23,666096.6666666667,88768.30170465117,85641000.0,1079.7205700963532,1143926.0
272,6_20,641520.8872222223,88351.26418753955,88825969.0,818.9347794082278,1017810.0
273,6_21,651413.3400000001,88378.8909964868,86855112.0,582.7777818511095,1033384.0
274,4_24,681173.7022222222,88627.07895223319,87579476.0,431.1294812028209,1077262.0
275,4_25,706622.3133333334,88720.10782383522,87718632.0,864.2132249458955,593265.0
276,7_18,621706.5069444444,88768.74155541432,89525737.0,1067.208738511923,1039362.0
277,7_19,621440.2277777777,88072.04790452126,86045570.0,607.0510539694078,810638.0
278,2_28,719189.4166666666,88562.43970042908,86302730.0,947.5591513790714,1001759.0
279,2_29,776561.9263888889,88180.52465988604,90181385.0,1098.5482172770862,873740.0
280,4_4,194679.0888888889,1341823.0105575663,87605590.0,484579.07161438046,616447.0
281,6_22,673438.1033333334,88600.55228881967,86584899.0,799.12231776306,1034944.0
282,6_23,721972.8833333333,88010.69938009926,89624220.0,443.0035999639076,968379.0
283,4_26,721676.675,88105.4602616508,86601201.0,550.5602979788819,655691.0
284,4_27,768857.7202777778,87893.78282627916,89286703.0,836.9361236639234,1332584.0
285,9_16,616239.1111111111,88242.59803564019,88738432.0,795.3533176530327,815924.0
286,9_17,657806.7888888889,88078.98790879388,91080940.0,821.8148566319433,1438922.0
287,7_20,657456.285,88402.66879875716,87660838.0,632.0331767969037,1337567.0
288,7_21,700694.4544444444,88319.378141922,90089287.0,893.1740057885909,936393.0
289,5_24,720685.1705555555,88439.80637375468,89464366.0,708.7470452198177,1863510.0
290,5_25,746999.3416666667,88363.7748135033,89639921.0,1382.0158528193278,759747.0
291,2_30,773628.8711111111,88573.71189316368,87033248.0,407.2814657961426,1479622.0
292,2_31,807481.0975,88107.25526693708,88088847.0,721.3750900412269,1593665.0
293,8_18,645698.7116666667,88263.33635631295,89404437.0,720.493795421411,1223757.0
294,8_19,648492.1875,88525.60255309773,86465625.0,862.2351850093255,913479.0
295,4_28,769418.32,88721.05546663613,86559561.0,527.6142952311056,795058.0
296,4_29,818495.3608333333,88126.5775134404,89290403.0,584.8142760223418,639298.0
297,9_18,675706.4175,88309.85887001728,90094189.0,537.2080163556093,1366311.0
298,9_19,671757.3644444444,88636.33905697719,86368804.0,628.8010579941329,1470845.0
299,2_32,814657.9444444445,88167.02778099648,86257900.0,852.2574321783177,1032412.0
300,2_33,859483.2458333333,88452.61532669573,88403991.0,517.9385110915318,908628.0
301,7_22,721668.6088888888,88198.00713183741,89586448.0,924.3578458019765,809023.0
302,7_23,731591.85,88967.64903446836,87791022.0,445.87150602457405,823768.0
303,5_26,764482.3802777778,88283.33960110482,88778599.0,642.3560175847379,1027586.0
304,5_27,768040.2311111111,88045.44457141755,86404526.0,362.0718459544005,834857.0
305,6_24,739085.1916666667,88727.48477929267,88690223.0,669.3216827277502,1176850.0
306,6_25,749307.1311111111,87772.52737153285,87016312.0,468.26077146177704,1164486.0
307,6_26,784590.1688888889,88176.3996219395,88266394.0,675.8930983322789,959279.0
308,6_27,808494.1608333334,88745.76615654651,88199363.0,549.9080505125603,490417.0
309,1_34,868746.3166666667,88220.8110080835,89356764.0,663.1846051191242,810855.0
310,1_35,883590.54,88178.1027202764,88359054.0,576.3152554422995,820099.0
311,3_32,865780.65,88468.09248008319,89051724.0,833.3463751384261,968708.0
312,3_33,891382.9500000001,88454.9280595662,89138295.0,1195.0429026500933,966856.0
313,5_28,823036.6558333334,88498.01178238478,89785817.0,753.5375105717831,1055670.0
314,5_29,827506.0344444445,88115.19797128259,87618286.0,582.4735654356482,759729.0
315,8_22,716920.3,88394.1228775592,86030436.0,647.9025903240545,890170.0
316,8_23,742497.6969444444,88172.33944818741,86225539.0,335.2500274174963,725964.0
317,8_20,667707.6,88475.44903068627,85848120.0,915.0165360187384,970336.0
318,8_21,703344.7977777778,89052.90696046934,87311768.0,511.9633358070714,871295.0
319,4_30,835108.1983333334,88235.32982330522,88423221.0,393.33209006342804,444615.0
320,4_31,837673.5694444445,88292.57068507609,86160710.0,500.74853018313297,580934.0
321,2_34,881410.38,88311.87272277827,88141038.0,653.4912045793899,1029959.0
322,2_35,887533.9644444445,87989.51083053267,86354656.0,562.1199343214103,670011.0
323,1_36,885167.3108333334,88623.88431843162,86124387.0,647.0442966740811,1150556.0
324,17_7,585098.4533333333,92772.55583978845,87764768.0,916.773594396087,872370.0
325,16_6,539270.2027777778,104064.78396017723,88244215.0,3185.652676763042,898457.0
326,16_5,513064.8716666667,142112.09817578146,87953978.0,6694.277247451013,437302.0
327,16_7,546073.5325,92211.62138941842,85472379.0,597.5988020040095,703808.0
328,15_6,499967.6091666667,102841.98494689945,85708733.0,2220.753364912671,981253.0
329,15_5,484959.38888888893,146315.6538606141,87292690.0,7407.976234878384,1031790.0
330,15_7,530848.8655555556,92507.14685966983,86866178.0,1051.1545260316925,628025.0
331,14_6,502536.0388888889,102678.85762215385,90456487.0,3332.8702570173336,1063394.0
332,14_7,525399.8983333333,92386.03548346562,90068554.0,1410.5373938847915,1031853.0
333,14_5,479458.6877777778,145556.94256250557,90844804.0,9111.361940940638,1204633.0
334,13_6,471192.37361111114,103117.81963778364,89278555.0,2168.8257203946123,587073.0
335,13_7,471383.54999999993,93452.16316458484,84849039.0,515.8188967458264,970658.0
336,13_5,442913.235,154707.53722500693,88582647.0,7870.535836348223,918233.0
