Total Solutions Generated,142
Total Iterations,54

# Iteration,Allocation Id,Execution Cost,Cycle Time,Execution Time,Cycle Time Deviation,Execution Time Deviation
72,20_44_56,132777.73333333334,835759.746162656,3983332.0,22687.98872723314,105838.0
73,20_44_57,119935.63694444444,818634.2257898285,3568333.0,23033.027490734123,96212.0
74,1_44_49,104388.98444444445,945589.3201125589,3997876.0,10055.011451303842,77665.0
75,20_1_49,81120.74444444444,1634081.8044728755,4171924.0,11735.795876996359,74655.0
76,13_44_56,111369.28444444445,832708.3528033257,3548048.0,27129.09928648919,90751.0
77,20_37_56,115572.38222222222,858619.7997450513,3681952.0,37630.04837471957,129205.0
78,20_43_49,129816.52444444444,950970.6383130315,4172674.0,27668.788812622195,82875.0
79,20_44_50,124792.41166666665,919400.1008811739,3940813.0,20656.56148689578,124221.0
80,20_44_66,120524.48055555555,703540.7294070271,3337601.0,12291.608178619528,88096.0
81,1_44_57,99327.99666666667,827374.9597993259,3505694.0,21103.989239449264,62322.0
82,20_1_57,76947.95333333334,1527903.0607221418,3551444.0,38392.0640293709,91645.0
83,11_44_66,112926.34222222223,725269.4851806092,3359792.0,28956.754110492533,84317.0
84,20_35_66,106132.89805555556,728414.3873678065,3157673.0,19929.616689960123,41491.0
85,20_43_57,118358.83333333336,812677.3266794183,3550765.0,32644.118948093732,128383.0
86,20_44_58,121764.53999999998,815986.343463954,3593052.0,16393.301259749453,147530.0
87,1_44_66,100337.00083333334,703320.2672866564,3254173.0,23155.410826824373,79508.0
88,20_2_66,83361.20222222223,1060866.9575758565,3410231.0,7424.086989328498,64242.0
89,20_1_66,75268.02583333333,1379657.7019500604,3114539.0,14329.946407188894,56613.0
90,16_44_70,110334.17777777776,669454.9333105253,3055408.0,20652.474794044625,102678.0
91,20_40_70,107778.99166666665,672852.2226549168,2984649.0,16156.333798063686,79060.0
92,20_44_65,112616.03249999999,726361.6505410683,3142773.0,26389.350455287145,90087.0
93,20_43_66,107082.43416666667,696097.338357256,2988347.0,12672.795875984011,57984.0
94,1_2_57,61177.86666666667,1179873.7389224048,3670672.0,20203.59415162122,124492.0
95,1_1_57,58561.31861111111,1496059.2359668307,3573233.0,15648.340196499834,66757.0
96,1_33_68,86584.20166666668,703687.8725679559,3055913.0,22495.92633086664,88711.0
97,1_44_56,101505.81361111111,836212.6593297672,3618029.0,19274.417660975945,79860.0
98,1_43_57,97023.23722222222,831217.3609020788,3458254.0,29680.713287294027,74735.0
99,1_44_58,99541.88944444444,796642.1314083411,3479134.0,25216.935473753954,54980.0
100,1_2_66,58799.097499999996,1049085.7074253426,3067779.0,24348.907964685233,81229.0
101,1_1_66,60668.183333333334,1393291.8681023908,3211845.0,14694.819850249449,77815.0
102,1_36_74,87267.79916666666,645936.9267079292,2830307.0,21906.074270706624,65036.0
103,1_44_65,105582.36944444444,726326.8477788786,3455423.0,12513.432793598855,85519.0
104,1_43_66,98879.00000000001,728428.9497486256,3236040.0,24406.003857837757,87811.0
105,1_1_48,58956.65277777778,1674509.913849693,4244879.0,13778.96720060613,88933.0
106,1_1_47,56863.46555555556,1661899.2719216999,4177724.0,16336.00738008041,87900.0
107,1_1_56,60130.11444444444,1538164.1529586697,3732214.0,21090.365405199584,85243.0
108,1_1_58,61542.6,1501027.7110895338,3692556.0,15312.817253415473,89454.0
109,1_33_66,90319.41666666666,714818.6147924518,3251499.0,24925.697656358592,59353.0
110,1_1_68,63166.25,1366900.6762681706,3248550.0,16743.11193605559,81883.0
111,1_24_77,84565.87666666666,622431.7151415402,2984678.0,13887.138986538164,98880.0
112,1_2_65,59928.28666666666,1063997.0025488131,3172674.0,10196.314890309237,69880.0
113,1_3_66,62641.677777777775,943079.0184024986,3221572.0,23787.37531997217,81705.0
114,1_1_38,59968.63333333334,1932334.7219448008,5397177.0,51370.17480937042,114164.0
115,1_1_37,58564.458333333336,1966311.3526329882,5405950.0,29605.862059182953,66298.0
116,1_1_46,60907.02666666667,1708495.790854706,4568027.0,18910.577481046785,109875.0
117,1_2_47,61851.972222222226,1328704.6121956948,4453342.0,31681.044026982738,52011.0
118,1_24_66,85611.78888888888,712802.8016457963,3386840.0,24697.062854530057,80183.0
119,1_2_77,60515.644444444435,939654.7737609801,2723204.0,14142.92473478103,94009.0
120,1_1_77,59591.85055555555,1271721.773086938,2715578.0,18131.126547240186,65472.0
121,1_21_80,77624.09666666668,613434.7738784843,2739674.0,27288.20497213339,66616.0
122,1_3_77,57529.6875,826194.3328454976,2556875.0,11371.298096687417,66404.0
123,1_21_66,77212.71555555557,732160.1392588769,3158702.0,11936.979806651594,57314.0
124,1_2_80,57573.04222222222,910083.4611320525,2497144.0,22226.44922234805,74377.0
125,1_1_80,65090.66611111112,1264235.859916942,2857639.0,8014.881889469689,61475.0
126,1_14_87,72456.35166666667,563193.0438979422,2557283.0,16409.507534234202,41323.0
127,1_2_78,65830.36499999999,935537.8801331769,2925794.0,11481.073584194295,12171.0
128,1_4_77,64608.80222222221,754673.3598395678,2836484.0,24487.26354063989,83356.0
129,1_14_66,67226.1975,730350.9270688762,2987831.0,20546.388285758905,50365.0
130,1_2_87,66458.525,865809.969160868,2658341.0,13812.671630977187,61893.0
131,1_1_87,67008.07527777778,1197910.9210379766,2710439.0,6020.966240457492,81954.0
132,1_9_92,66367.66,572541.4582486983,2342388.0,19035.37501141103,52148.0
133,1_4_66,65227.00972222222,876878.9158613952,3307285.0,18078.48187395418,119062.0
134,1_2_79,63253.273888888885,938286.471782642,2776973.0,18834.173461334547,81567.0
135,1_9_66,65689.58666666667,781933.8797109501,3111612.0,14503.875879634172,63077.0
136,1_2_92,64446.99722222222,843600.0259233179,2442202.0,7580.124582094024,40305.0
137,1_1_92,66548.73611111111,1181937.256094619,2548675.0,21025.225689897547,44015.0
138,1_2_99,59530.82666666666,799457.5916287039,2101088.0,18763.014032783452,100989.0
139,1_1_99,74584.7125,1143092.8068638565,2658465.0,11354.394688411849,102570.0
140,1_3_99,77599.65638888889,701418.4509955095,2712221.0,18372.13077881839,53388.0
141,1_3_80,63571.573333333334,817720.0155269636,2724496.0,14253.952812154312,104141.0

Explored Solutions: Pools Info
# Iteration,Pool ID,Resource,Allocation,Utilization,Single Resource cost per time unit
0,20_44_2,SYSTEM,20,0.0,1
0,20_44_2,Role 1,44,0.0,1
0,20_44_2,Role 2,2,1.0,1
1,20_44_3,SYSTEM,20,0.0,1
1,20_44_3,Role 1,44,0.0,1
1,20_44_3,Role 2,3,1.0,1
2,20_44_4,SYSTEM,20,0.0,1
2,20_44_4,Role 1,44,0.0,1
2,20_44_4,Role 2,4,1.0,1
3,20_1_2,SYSTEM,20,0.0,1
3,20_1_2,Role 1,1,0.02,1
3,20_1_2,Role 2,2,1.0,1
4,1_44_2,SYSTEM,1,0.0,1
4,1_44_2,Role 1,44,0.0,1
4,1_44_2,Role 2,2,1.0,1
5,20_43_3,SYSTEM,20,0.0,1
5,20_43_3,Role 1,43,0.0,1
5,20_43_3,Role 2,3,1.0,1
6,19_44_3,SYSTEM,19,0.0,1
6,19_44_3,Role 1,44,0.0,1
6,19_44_3,Role 2,3,1.0,1
7,20_43_2,SYSTEM,20,0.0,1
7,20_43_2,Role 1,43,0.0,1
7,20_43_2,Role 2,2,1.0,1
8,20_44_6,SYSTEM,20,0.0,1
8,20_44_6,Role 1,44,0.0,1
8,20_44_6,Role 2,6,0.99,1
9,20_44_7,SYSTEM,20,0.0,1
9,20_44_7,Role 1,44,0.0,1
9,20_44_7,Role 2,7,1.0,1
10,20_1_4,SYSTEM,20,0.0,1
10,20_1_4,Role 1,1,0.05,1
10,20_1_4,Role 2,4,1.0,1
11,1_44_4,SYSTEM,1,0.0,1
11,1_44_4,Role 1,44,0.0,1
11,1_44_4,Role 2,4,1.0,1
12,20_42_6,SYSTEM,20,0.0,1
12,20_42_6,Role 1,42,0.0,1
12,20_42_6,Role 2,6,1.0,1
13,18_44_6,SYSTEM,18,0.0,1
13,18_44_6,Role 1,44,0.0,1
13,18_44_6,Role 2,6,1.0,1
14,20_43_4,SYSTEM,20,0.0,1
14,20_43_4,Role 1,43,0.0,1
14,20_43_4,Role 2,4,1.0,1
15,20_44_5,SYSTEM,20,0.0,1
15,20_44_5,Role 1,44,0.0,1
15,20_44_5,Role 2,5,1.0,1
16,20_44_9,SYSTEM,20,0.0,1
16,20_44_9,Role 1,44,0.0,1
16,20_44_9,Role 2,9,0.99,1
17,20_44_10,SYSTEM,20,0.0,1
17,20_44_10,Role 1,44,0.0,1
17,20_44_10,Role 2,10,0.99,1
18,20_1_7,SYSTEM,20,0.0,1
18,20_1_7,Role 1,1,0.09,1
18,20_1_7,Role 2,7,1.0,1
19,1_44_7,SYSTEM,1,0.0,1
19,1_44_7,Role 1,44,0.0,1
19,1_44_7,Role 2,7,1.0,1
20,20_42_9,SYSTEM,20,0.0,1
20,20_42_9,Role 1,42,0.0,1
20,20_42_9,Role 2,9,1.0,1
21,18_44_9,SYSTEM,18,0.0,1
21,18_44_9,Role 1,44,0.0,1
21,18_44_9,Role 2,9,0.99,1
22,20_43_7,SYSTEM,20,0.0,1
22,20_43_7,Role 1,43,0.0,1
22,20_43_7,Role 2,7,1.0,1
23,20_44_8,SYSTEM,20,0.0,1
23,20_44_8,Role 1,44,0.0,1
23,20_44_8,Role 2,8,1.0,1
24,20_44_13,SYSTEM,20,0.0,1
24,20_44_13,Role 1,44,0.0,1
24,20_44_13,Role 2,13,0.99,1
25,20_44_14,SYSTEM,20,0.0,1
25,20_44_14,Role 1,44,0.0,1
25,20_44_14,Role 2,14,0.98,1
26,20_1_10,SYSTEM,20,0.0,1
26,20_1_10,Role 1,1,0.12,1
26,20_1_10,Role 2,10,1.0,1
27,1_44_10,SYSTEM,1,0.0,1
27,1_44_10,Role 1,44,0.0,1
27,1_44_10,Role 2,10,1.0,1
28,20_41_13,SYSTEM,20,0.0,1
28,20_41_13,Role 1,41,0.0,1
28,20_41_13,Role 2,13,0.98,1
29,17_44_13,SYSTEM,17,0.0,1
29,17_44_13,Role 1,44,0.0,1
29,17_44_13,Role 2,13,0.99,1
30,20_43_10,SYSTEM,20,0.0,1
30,20_43_10,Role 1,43,0.0,1
30,20_43_10,Role 2,10,0.99,1
31,20_44_11,SYSTEM,20,0.0,1
31,20_44_11,Role 1,44,0.0,1
31,20_44_11,Role 2,11,1.0,1
32,20_44_18,SYSTEM,20,0.0,1
32,20_44_18,Role 1,44,0.0,1
32,20_44_18,Role 2,18,0.98,1
33,20_44_19,SYSTEM,20,0.0,1
33,20_44_19,Role 1,44,0.01,1
33,20_44_19,Role 2,19,0.99,1
34,20_1_14,SYSTEM,20,0.0,1
34,20_1_14,Role 1,1,0.17,1
34,20_1_14,Role 2,14,1.0,1
35,1_44_14,SYSTEM,1,0.0,1
35,1_44_14,Role 1,44,0.0,1
35,1_44_14,Role 2,14,0.99,1
36,20_40_18,SYSTEM,20,0.0,1
36,20_40_18,Role 1,40,0.01,1
36,20_40_18,Role 2,18,0.99,1
37,16_44_18,SYSTEM,16,0.0,1
37,16_44_18,Role 1,44,0.01,1
37,16_44_18,Role 2,18,0.99,1
38,20_43_14,SYSTEM,20,0.0,1
38,20_43_14,Role 1,43,0.0,1
38,20_43_14,Role 2,14,1.0,1
39,20_44_15,SYSTEM,20,0.0,1
39,20_44_15,Role 1,44,0.0,1
39,20_44_15,Role 2,15,0.99,1
40,20_44_24,SYSTEM,20,0.0,1
40,20_44_24,Role 1,44,0.01,1
40,20_44_24,Role 2,24,0.97,1
41,20_44_25,SYSTEM,20,0.0,1
41,20_44_25,Role 1,44,0.01,1
41,20_44_25,Role 2,25,0.96,1
42,1_44_19,SYSTEM,1,0.0,1
42,1_44_19,Role 1,44,0.01,1
42,1_44_19,Role 2,19,0.97,1
43,20_1_19,SYSTEM,20,0.0,1
43,20_1_19,Role 1,1,0.22,1
43,20_1_19,Role 2,19,0.97,1
44,15_44_24,SYSTEM,15,0.0,1
44,15_44_24,Role 1,44,0.01,1
44,15_44_24,Role 2,24,0.98,1
45,20_39_24,SYSTEM,20,0.0,1
45,20_39_24,Role 1,39,0.01,1
45,20_39_24,Role 2,24,0.98,1
46,20_43_19,SYSTEM,20,0.0,1
46,20_43_19,Role 1,43,0.01,1
46,20_43_19,Role 2,19,0.97,1
47,20_44_20,SYSTEM,20,0.0,1
47,20_44_20,Role 1,44,0.01,1
47,20_44_20,Role 2,20,0.97,1
48,20_44_31,SYSTEM,20,0.0,1
48,20_44_31,Role 1,44,0.01,1
48,20_44_31,Role 2,31,0.98,1
49,20_44_32,SYSTEM,20,0.0,1
49,20_44_32,Role 1,44,0.01,1
49,20_44_32,Role 2,32,0.96,1
50,1_44_25,SYSTEM,1,0.0,1
50,1_44_25,Role 1,44,0.01,1
50,1_44_25,Role 2,25,0.97,1
51,20_1_25,SYSTEM,20,0.0,1
51,20_1_25,Role 1,1,0.31,1
51,20_1_25,Role 2,25,0.97,1
52,14_44_31,SYSTEM,14,0.0,1
52,14_44_31,Role 1,44,0.01,1
52,14_44_31,Role 2,31,0.95,1
53,20_38_31,SYSTEM,20,0.0,1
53,20_38_31,Role 1,38,0.01,1
53,20_38_31,Role 2,31,0.98,1
54,20_43_25,SYSTEM,20,0.0,1
54,20_43_25,Role 1,43,0.01,1
54,20_43_25,Role 2,25,0.98,1
55,20_44_26,SYSTEM,20,0.0,1
55,20_44_26,Role 1,44,0.01,1
55,20_44_26,Role 2,26,0.97,1
56,20_44_39,SYSTEM,20,0.0,1
56,20_44_39,Role 1,44,0.01,1
56,20_44_39,Role 2,39,0.94,1
57,20_44_40,SYSTEM,20,0.0,1
57,20_44_40,Role 1,44,0.01,1
57,20_44_40,Role 2,40,0.95,1
58,1_44_32,SYSTEM,1,0.0,1
58,1_44_32,Role 1,44,0.01,1
58,1_44_32,Role 2,32,0.96,1
59,20_1_32,SYSTEM,20,0.0,1
59,20_1_32,Role 1,1,0.36,1
59,20_1_32,Role 2,32,0.93,1
60,13_44_39,SYSTEM,13,0.0,1
60,13_44_39,Role 1,44,0.01,1
60,13_44_39,Role 2,39,0.92,1
61,20_37_39,SYSTEM,20,0.0,1
61,20_37_39,Role 1,37,0.01,1
61,20_37_39,Role 2,39,0.91,1
62,20_43_32,SYSTEM,20,0.0,1
62,20_43_32,Role 1,43,0.01,1
62,20_43_32,Role 2,32,0.96,1
63,20_44_33,SYSTEM,20,0.0,1
63,20_44_33,Role 1,44,0.01,1
63,20_44_33,Role 2,33,0.95,1
64,20_44_48,SYSTEM,20,0.0,1
64,20_44_48,Role 1,44,0.01,1
64,20_44_48,Role 2,48,0.9,1
65,20_44_49,SYSTEM,20,0.0,1
65,20_44_49,Role 1,44,0.01,1
65,20_44_49,Role 2,49,0.9,1
66,1_44_40,SYSTEM,1,0.0,1
66,1_44_40,Role 1,44,0.01,1
66,1_44_40,Role 2,40,0.96,1
67,20_1_40,SYSTEM,20,0.0,1
67,20_1_40,Role 1,1,0.44,1
67,20_1_40,Role 2,40,0.93,1
68,12_44_48,SYSTEM,12,0.0,1
68,12_44_48,Role 1,44,0.01,1
68,12_44_48,Role 2,48,0.93,1
69,20_36_48,SYSTEM,20,0.0,1
69,20_36_48,Role 1,36,0.01,1
69,20_36_48,Role 2,48,0.91,1
70,20_43_40,SYSTEM,20,0.0,1
70,20_43_40,Role 1,43,0.01,1
70,20_43_40,Role 2,40,0.93,1
71,20_44_41,SYSTEM,20,0.0,1
71,20_44_41,Role 1,44,0.01,1
71,20_44_41,Role 2,41,0.95,1
72,20_44_56,SYSTEM,20,0.0,1
72,20_44_56,Role 1,44,0.01,1
72,20_44_56,Role 2,56,0.87,1
73,20_44_57,SYSTEM,20,0.0,1
73,20_44_57,Role 1,44,0.01,1
73,20_44_57,Role 2,57,0.92,1
74,1_44_49,SYSTEM,1,0.0,1
74,1_44_49,Role 1,44,0.01,1
74,1_44_49,Role 2,49,0.95,1
75,20_1_49,SYSTEM,20,0.0,1
75,20_1_49,Role 1,1,0.55,1
75,20_1_49,Role 2,49,0.92,1
76,13_44_56,SYSTEM,13,0.0,1
76,13_44_56,Role 1,44,0.01,1
76,13_44_56,Role 2,56,0.92,1
77,20_37_56,SYSTEM,20,0.0,1
77,20_37_56,Role 1,37,0.02,1
77,20_37_56,Role 2,56,0.94,1
78,20_43_49,SYSTEM,20,0.0,1
78,20_43_49,Role 1,43,0.01,1
78,20_43_49,Role 2,49,0.93,1
79,20_44_50,SYSTEM,20,0.0,1
79,20_44_50,Role 1,44,0.01,1
79,20_44_50,Role 2,50,0.93,1
80,20_44_66,SYSTEM,20,0.0,1
80,20_44_66,Role 1,44,0.02,1
80,20_44_66,Role 2,66,0.84,1
81,1_44_57,SYSTEM,1,0.0,1
81,1_44_57,Role 1,44,0.02,1
81,1_44_57,Role 2,57,0.95,1
82,20_1_57,SYSTEM,20,0.0,1
82,20_1_57,Role 1,1,0.64,1
82,20_1_57,Role 2,57,0.95,1
83,11_44_66,SYSTEM,11,0.0,1
83,11_44_66,Role 1,44,0.02,1
83,11_44_66,Role 2,66,0.87,1
84,20_35_66,SYSTEM,20,0.0,1
84,20_35_66,Role 1,35,0.02,1
84,20_35_66,Role 2,66,0.91,1
85,20_43_57,SYSTEM,20,0.0,1
85,20_43_57,Role 1,43,0.01,1
85,20_43_57,Role 2,57,0.93,1
86,20_44_58,SYSTEM,20,0.0,1
86,20_44_58,Role 1,44,0.01,1
86,20_44_58,Role 2,58,0.91,1
87,1_44_66,SYSTEM,1,0.0,1
87,1_44_66,Role 1,44,0.02,1
87,1_44_66,Role 2,66,0.89,1
88,20_2_66,SYSTEM,20,0.0,1
88,20_2_66,Role 1,2,0.34,1
88,20_2_66,Role 2,66,0.85,1
89,20_1_66,SYSTEM,20,0.0,1
89,20_1_66,Role 1,1,0.74,1
89,20_1_66,Role 2,66,0.88,1
90,16_44_70,SYSTEM,16,0.0,1
90,16_44_70,Role 1,44,0.02,1
90,16_44_70,Role 2,70,0.89,1
91,20_40_70,SYSTEM,20,0.0,1
91,20_40_70,Role 1,40,0.02,1
91,20_40_70,Role 2,70,0.9,1
92,20_44_65,SYSTEM,20,0.0,1
92,20_44_65,Role 1,44,0.02,1
92,20_44_65,Role 2,65,0.94,1
93,20_43_66,SYSTEM,20,0.0,1
93,20_43_66,Role 1,43,0.02,1
93,20_43_66,Role 2,66,0.93,1
94,1_2_57,SYSTEM,1,0.0,1
94,1_2_57,Role 1,2,0.31,1
94,1_2_57,Role 2,57,0.92,1
95,1_1_57,SYSTEM,1,0.0,1
95,1_1_57,Role 1,1,0.64,1
95,1_1_57,Role 2,57,0.92,1
96,1_33_68,SYSTEM,1,0.0,1
96,1_33_68,Role 1,33,0.02,1
96,1_33_68,Role 2,68,0.9,1
97,1_44_56,SYSTEM,1,0.0,1
97,1_44_56,Role 1,44,0.01,1
97,1_44_56,Role 2,56,0.92,1
98,1_43_57,SYSTEM,1,0.0,1
98,1_43_57,Role 1,43,0.02,1
98,1_43_57,Role 2,57,0.95,1
99,1_44_58,SYSTEM,1,0.0,1
99,1_44_58,Role 1,44,0.02,1
99,1_44_58,Role 2,58,0.92,1
100,1_2_66,SYSTEM,1,0.0,1
100,1_2_66,Role 1,2,0.38,1
100,1_2_66,Role 2,66,0.93,1
101,1_1_66,SYSTEM,1,0.0,1
101,1_1_66,Role 1,1,0.71,1
101,1_1_66,Role 2,66,0.9,1
102,1_36_74,SYSTEM,1,0.0,1
102,1_36_74,Role 1,36,0.02,1
102,1_36_74,Role 2,74,0.9,1
103,1_44_65,SYSTEM,1,0.0,1
103,1_44_65,Role 1,44,0.02,1
103,1_44_65,Role 2,65,0.84,1
104,1_43_66,SYSTEM,1,0.0,1
104,1_43_66,Role 1,43,0.02,1
104,1_43_66,Role 2,66,0.89,1
105,1_1_48,SYSTEM,1,0.0,1
105,1_1_48,Role 1,1,0.54,1
105,1_1_48,Role 2,48,0.94,1
106,1_1_47,SYSTEM,1,0.0,1
106,1_1_47,Role 1,1,0.55,1
106,1_1_47,Role 2,47,0.95,1
107,1_1_56,SYSTEM,1,0.0,1
107,1_1_56,Role 1,1,0.61,1
107,1_1_56,Role 2,56,0.92,1
108,1_1_58,SYSTEM,1,0.0,1
108,1_1_58,Role 1,1,0.61,1
108,1_1_58,Role 2,58,0.91,1
109,1_33_66,SYSTEM,1,0.0,1
109,1_33_66,Role 1,33,0.02,1
109,1_33_66,Role 2,66,0.91,1
110,1_1_68,SYSTEM,1,0.0,1
110,1_1_68,Role 1,1,0.71,1
110,1_1_68,Role 2,68,0.85,1
111,1_24_77,SYSTEM,1,0.0,1
111,1_24_77,Role 1,24,0.03,1
111,1_24_77,Role 2,77,0.83,1
112,1_2_65,SYSTEM,1,0.0,1
112,1_2_65,Role 1,2,0.36,1
112,1_2_65,Role 2,65,0.91,1
113,1_3_66,SYSTEM,1,0.0,1
113,1_3_66,Role 1,3,0.24,1
113,1_3_66,Role 2,66,0.89,1
114,1_1_38,SYSTEM,1,0.0,1
114,1_1_38,Role 1,1,0.42,1
114,1_1_38,Role 2,38,0.93,1
115,1_1_37,SYSTEM,1,0.0,1
115,1_1_37,Role 1,1,0.44,1
115,1_1_37,Role 2,37,0.93,1
116,1_1_46,SYSTEM,1,0.0,1
116,1_1_46,Role 1,1,0.49,1
