started_at,2022-09-23 09:00:00+00:00
completed_at,2023-04-12 15:17:43.155198+00:00
""
Resource Utilization
Resource ID,Resource name,Utilization Ratio,Tasks Allocated,Worked Time (seconds),Available Time (seconds),Pool ID,Pool name
Clerk_2,Clerk_2,0.350230605843374,1121,867823.5140419699,2477863.1551980004,sid-D048D99D-F549-43B8-8ACB-5AE153B12B0F,Check income sources
Clerk_1,Clerk_1,0.46050237021422985,879,1149350.8986990454,2495863.1551980004,sid-D048D99D-F549-43B8-8ACB-5AE153B12B0F,Check income sources
Credit_Officer_1,Credit_Officer_1,0.9966970016322463,1045,2060634.3277709903,2067463.1551980004,sid-02577CBF-ABA3-4EFD-9480-E1DFCF238B1C,Assess application
Credit_Officer_2,Credit_Officer_2,0.7811332639604415,1045,1614964.2425377667,2067463.1551980004,sid-622A1118-4766-43B2-A004-7DADE521982D,Notify rejection
System,System,0.0002099190976675161,217,434.0,2067463.1551980004,sid-3744BAA1-9382-4FAB-B7FE-B6A333F10D25,Receive customer feedback
""
Individual Task Statistics
Name,Count,Min Duration,Max Duration,Avg Duration,Total Duration,Min Waiting Time,Max Waiting Time,Avg Waiting Time,Total Waiting Time,Min Processing Time,Max Processing Time,Avg Processing Time,Total Processing Time,Min Cycle Time,Max Cycle Time,Avg Cycle Time,Total Cycle Time,Min Idle Time,Max Idle Time,Avg Idle Time,Total Idle Time,Min Idle Cycle Time,Max Idle Cycle Time,Avg Idle Cycle Time,Total Idle Cycle Time,Min Idle Processing Time,Max Idle Processing Time,Avg Idle Processing Time,Total Idle Processing Time,Min Cost,Max Cost,Avg Cost,Total Cost
Check income sources,1000,1.7976931348623157e+308,0,0,0,0.0,338078.55791800003,19225.867737763187,19225867.737763185,306.79618189737766,3800.266542332247,1042.5223215156573,1042522.3215156574,337.2720382716507,339389.9402075828,20268.39005927881,20268390.05927881,0.0,338400.00000040414,5500.800000120579,5500800.000120579,337.2720382716507,342292.7222878486,25769.19005939944,25769190.05939944,306.79618200007826,339947.74199,6543.322321636238,6543322.321636237,2.130529040954012,26.39073987730727,7.239738343858737,7239.738343858737
Check credit history,1000,1.7976931348623157e+308,0,0,0,0.0,338000.18816599995,20677.964543630504,20677964.543630503,319.43847522325814,8268.87765545724,974.6520912253798,974652.0912253797,331.64804843068123,338994.139689978,21652.616634855844,21652616.634855844,0.0,338400.0000004899,2458.8000001192204,2458800.0001192205,331.64804843068123,340371.2215259243,24111.416634975067,24111416.63497507,319.43847522325814,339720.9436189998,3433.4520913446013,3433452.0913446015,2.2183227446059592,57.422761496230834,6.768417300176256,6768.417300176256
Assess application,1045,1.7976931348623157e+308,0,0,0,12318.560114332853,7271408.087399932,3990962.8399701547,4170556167.7688117,6.139215173199773,14524.978211881273,1971.89887824975,2060634.3277709887,14232.63851276117,7272905.901675925,3992934.738848403,4172616802.0965815,0.0,244800.00000048496,14648.038277627933,15307200.00012119,14232.638512774596,7272905.901676338,4007582.777126031,4187924002.0967026,6.139215173199773,259324.97821199987,16619.93715587768,17367834.327892177,0.0852668774055524,201.735808498351,27.38748442013543,28619.921219041524
Make credit offer,828,1.7976931348623157e+308,0,0,0,0.0,258924.91379026696,24852.090249375233,20577530.726482693,1480.4659039084345,2164.421532407403,1795.2535994190375,1486469.980318963,1558.3266040999442,260445.18955648318,26647.343848794262,22064000.70680165,0.0,244800.00000046642,12747.826087060963,10555200.000086477,1558.3266040999442,260445.18955648318,39395.169935855265,32619200.706888158,1480.465903999284,246898.54823499918,14543.079686479996,12041669.980405437,20.5620264431727,30.06141017232504,24.934077769708853,20645.41639331893
Notify rejection,217,1.7976931348623157e+308,0,0,0,0.0,255620.12613325752,30580.405891721904,6635948.078503653,321.7436464363709,838.6055008359689,592.1394572295635,128494.26221881527,365.81788046895235,256194.9706085641,31172.545348951466,6764442.340722468,0.0,244799.99999956888,3782.4884793684682,820800.0000229576,382.3061319999397,256194.9706085641,34955.03382831994,7585242.340745427,321.7436464363709,245446.90903200023,4374.627936598033,949294.2622417731,4.468661756060707,11.64729862272179,8.224159128188386,1784.64253081688
Receive customer feedback,217,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,2.0,2.0,2.0,434.0,2.0,2.0,2.0,434.0,0.0,0,0.0,0.0,2.0,2.0,2.0,434.0,2.0,2.0,2.0,434.0,0.0,0,0.0,0.0
""
Overall Scenario Statistics
KPI,Min,Max,Average,Accumulated Value,Trace Ocurrences
cycle_time,19920.202014,11763016.600642,4224190.266444916,4224190266.4449162,1000
processing_time,1447.85055,51040.035504,9898.686533184014,9898686.533184014,1000
idle_cycle_time,19920.202014,11763016.600642,4254358.373060757,4254358373.060757,1000
idle_processing_time,1447.85055,421249.849879,40066.793149028956,40066793.14902896,1000
waiting_time,15090.432859,11757955.085463,4219941.1070034765,4219941107.003476,1000
idle_time,0.0,394477.344424,30168.106615845023,30168106.615845025,1000
